Name,Direct link or conversion command line,Source,License,Credits,md5,Width,Height,Pixels,Format,Bit depth,Translucent,Animated,Camera-captured,Scan,Synthetic,Up-to-128x128px,Screen-captured,Medical,Gaming,Emoji,High-bit-depth
Big_Easy_chair.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://commons.wikimedia.org/wiki/File%3ARon_Arad_-_The_Big_Easy_chair_in_chrome_steel.jpg,CC BY 3.0,Ron Arad,d65093bf8d89d30cf439035646785ba3,299,252,75348,RGB,8,0,0,1,0,0,0,0,0,0,0,0
Butterfly.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://commons.wikimedia.org/wiki/File%3AButterfly_19900600_475.jpg,"CC BY 3.0, GNU 1.2",Biswarup Ganguly,b02c8a60696b1a7006cc2a911afc3416,355,229,81295,RGB,8,0,0,1,0,0,0,0,0,0,0,0
Cecret_Lake_Panorama.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://commons.wikimedia.org/wiki/File%3ACecret_Lake_Panorama_Albion_Basin_Alta_Utah_July_2009.jpg,"CC BY-SA 3.0, GNU 1.2",Jeffrey McGrath,d578230018b174b426f6bf18a5af2bf4,396,188,74448,RGB,8,0,0,1,0,0,0,0,0,0,0,0
Claudette.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://commons.wikimedia.org/wiki/File%3AClaudette_14_july_2003_1920Z.jpg,Public domain,"Jeff Schmaltz, MODIS Rapid Response Team, NASA/GSFC",10bcb22b54fb94bcd1c2e21f5cef0df0,225,275,61875,RGB,8,0,0,1,0,0,0,0,0,0,0,0
Collage_Oppeln.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://commons.wikimedia.org/wiki/File%3ACollage_Oppeln.jpg,CC BY-SA 3.0,Daviidos,7dc6c010459647652bed5207ffff8009,226,320,72320,RGB,8,0,0,1,0,0,0,0,0,0,0,0
Corona_Arch.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://commons.wikimedia.org/wiki/File%3ACorona_Arch.jpg,CC BY-SA 3.0,Michael Grindstaff,729099b7bc1bf1ea61c9b67a73408e39,318,230,73140,RGB,8,0,0,1,0,0,0,0,0,0,0,0
Correfocs_Festa_Major_del_Clot.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://commons.wikimedia.org/wiki/File%3ACorrefocs_Festa_Major_del_Clot_2009.jpg,CC BY-SA 2.0,flydime,96610d3ef81f0de412fa8ee6048efc6d,326,217,70742,RGB,8,0,0,1,0,0,0,0,0,0,0,0
Florac-Le_Vibron-Source_du_Pecher.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://commons.wikimedia.org/wiki/File%3AFlorac-Le_Vibron-Source_du_P%C3%AAcher.jpg,"CC BY-SA 3.0, GNU 1.2",Pierre Bona,84d49501a2b15c5bf2a02f4e5c4baf15,270,218,58860,RGB,8,0,0,1,0,0,0,0,0,0,0,0
Fontaine_Place_Stanislas.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://commons.wikimedia.org/wiki/File%3AFontaine_-_Place_Stanislas_-_Nancy_-_P1300523-P1300532.jpg,"CC BY-SA 3.0, GNU 1.2",Yves Tennevin,d2b60cee311fa74e349844ec3de768ca,347,205,71135,RGB,8,0,0,1,0,0,0,0,0,0,0,0
Homestead_in_Montana.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://commons.wikimedia.org/wiki/File%3AUV-Vis-IR_Homestead_in_Montana.jpg,"CC BY-SA 3.0, GNU 1.2",Spigget,7c0fec1d2a563cbb629c0aded4f8884d,331,206,68186,RGB,8,0,0,1,0,0,0,0,0,0,0,0
Madeira_151_Funchal_Mercado_dos_Lavradores.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://commons.wikimedia.org/wiki/File%3A2011-03-05_03-13_Madeira_151_Funchal%2C_Mercado_dos_Lavradores.jpg,CC BY 2.0,Allie_Caulfield,7d536f3b70fae7da0495eeda0d92fc08,307,204,62628,RGB,8,0,0,1,0,0,0,0,0,0,0,0
Madeira_159_Funchal_Mercado_dos_Lavradores.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://commons.wikimedia.org/wiki/File%3A2011-03-05_03-13_Madeira_159_Funchal%2C_Mercado_dos_Lavradores.jpg,CC BY 2.0,Allie_Caulfield,f2ace2f51ec6b3ea362edd6f4304cc91,307,204,62628,RGB,8,0,0,1,0,0,0,0,0,0,0,0
MagicKindom.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://commons.wikimedia.org/wiki/File%3AMagicKindom-highres-park-cc.jpg,Public domain,"MagicKindom, USGS",9a8a3a273a8006f0dd38b58c716edb10,250,250,62500,RGB,8,0,0,1,0,0,0,0,0,0,0,0
Michigan_Stadium.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://commons.wikimedia.org/wiki/File%3AMichigan_Stadium_2011.jpg,CC BY-SA 3.0,AndrewHorne,a69fe61c7dacf439073091eba49fc862,350,233,81550,RGB,8,0,0,1,0,0,0,0,0,0,0,0
OperaLamps.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://commons.wikimedia.org/wiki/File%3ACphOperaLamps.jpg,"CC BY-SA 3.0, GNU 1.2",Niels Elgaard Larsen,b15ee5422ebe03ef582079b3fb90b0ff,324,216,69984,RGB,8,0,0,1,0,0,0,0,0,0,0,0
Orion_Nebula.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://commons.wikimedia.org/wiki/File%3AOrion_Nebula_%28M42%29_part_HST_4800px.jpg,Public domain,"NASA, ESA, and The Hubble Heritage Team (STScI/AURA)",43eedf255d90d66c43b0fc7090c29c95,300,210,63000,RGB,8,0,0,1,0,0,0,0,0,0,0,0
Saint_Catherine-Caravaggio.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://commons.wikimedia.org/wiki/File%3ASaint_Catherine-Caravaggio_%281598%29.jpg,Public domain,Caravaggio,3edadc122d1edd0d8539bf78870c6dc9,219,285,62415,RGB,8,0,0,0,1,0,0,0,0,0,0,0
Streptopelia_orientalis.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://commons.wikimedia.org/wiki/File%3AStreptopelia_orientalis_-Japan-8.jpg,CC BY 2.0,nubobo,d89ea13f13e08721feb54e0d6bfc9341,351,234,82134,RGB,8,0,0,1,0,0,0,0,0,0,0,0
Swallowtail.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://commons.wikimedia.org/wiki/File%3ASwallowtail_05_06_07.jpg,"CC BY-SA 3.0, GNU 1.2",Thomas A. Flood.,3a46c3c42ccf5f805a196214437e2176,325,225,73125,RGB,8,0,0,1,0,0,0,0,0,0,0,0
Washington_Monument.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://commons.wikimedia.org/wiki/File%3AWashington_Monument%2C_Washington%2C_D.C._04037u_original.jpg,Public domain,"Carol M. Highsmith's America, Library of Congress, Prints and Photographs Division.",a5bde8bd38ee286b75570d53a463b084,301,226,68026,RGB,8,0,0,1,0,0,0,0,0,0,0,0
Wasserfassstelle_von_1898_im_Schanerloch.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://commons.wikimedia.org/wiki/File%3AWasserfassstelle_von_1898_im_Schanerloch.jpg,CC BY-SA 2.5,böhringer friedrich,9f9f116c72345263de27b19c0c440394,204,287,58548,RGB,8,0,0,1,0,0,0,0,0,0,0,0
Zoo_de_la_Barben.y4m.png,"ffmpeg -i $FILE -vf ""scale=(iw/4):(ih/4)"" $FILE.png",https://commons.wikimedia.org/wiki/File%3AZoo_de_la_Barben_20100605_048.jpg,"CC BY-SA 3.0, GNU 1.2",Georges Seguin,aaf9145b5938b15d4610fc9638a15193,324,216,69984,RGB,8,0,0,1,0,0,0,0,0,0,0,0
Secretary_of_State_Blinken.png,(resized with GIMP),"https://commons.wikimedia.org/wiki/File:Secretary_of_State_Blinken_meets_Niger_press_on_March_16,_2023_-_52751359312.jpg",Public domain,U.S. Department of State,cd75f437cc112bce2efe05b10aa6b725,800,534,427200,RGB,8,0,0,1,0,0,0,0,0,0,0,0
emoji_u1f33b.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/32/emoji_u1f33b.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",cc9ec761458e5d0374a64f8a0e4cbb3c,32,32,1024,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f33f.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/32/emoji_u1f33f.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",fbb2b7ae4864a263f00a13819ef45b59,32,32,1024,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f3cc_1f3fb.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/32/emoji_u1f3cc_1f3fb.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",717182cde4a6799124a1a3091eb65bb9,32,32,1024,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f405.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/32/emoji_u1f405.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",0472fba5d5ea28d0e3d03c210f09ea1f,32,32,1024,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f426_200d_2b1b.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/32/emoji_u1f426_200d_2b1b.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",54b454f945144d6081f33e4da9fe04e9,32,32,1024,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f432.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/32/emoji_u1f432.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",97416eec766abbfade4ebfdd0505da78,32,32,1024,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f442.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/32/emoji_u1f442.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",650220db7a30111bf3bc010bf3af4b88,32,32,1024,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f468_1f3fd_200d_1f3ed.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/32/emoji_u1f468_1f3fd_200d_1f3ed.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",8595174d9fb28056adc1b4e394c22b00,32,32,1024,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f468_1f3ff_200d_2764_200d_1f468_1f3fd.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/32/emoji_u1f468_1f3ff_200d_2764_200d_1f468_1f3fd.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",0ac56007c079a4c72e801f9b31306140,32,32,1024,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f469_1f3fc_200d_1f692.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/32/emoji_u1f469_1f3fc_200d_1f692.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",71a804304551868bbd86434ce8d6ec6e,32,32,1024,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f570.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/32/emoji_u1f570.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",d4e3aee1324d0a3124421e0eadf7ac41,32,32,1024,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f918_1f3fc.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/32/emoji_u1f918_1f3fc.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",2bcc62d5c50910c91fd4fcbf0668ed87,32,32,1024,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f93c_1f3fe_200d_2642.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/32/emoji_u1f93c_1f3fe_200d_2642.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",a4d90670cb01b27ebf4e17e2ff72efd7,32,32,1024,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f9d1_1f3fb_200d_2764_200d_1f48b_200d_1f9d1_1f3fc.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/32/emoji_u1f9d1_1f3fb_200d_2764_200d_1f48b_200d_1f9d1_1f3fc.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",d4a635c05129308d0d28265979cca425,32,32,1024,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f9d1_1f3fe_200d_1f9af.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/32/emoji_u1f9d1_1f3fe_200d_1f9af.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",c8b4f86349c950af8490ee10e29589e2,32,32,1024,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1fab3.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/32/emoji_u1fab3.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",2a802309fb5bb04e651f27c6e7987c41,32,32,1024,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f17e.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/72/emoji_u1f17e.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",14a9efe5c707e28faede8669c52fcabf,72,72,5184,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f334.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/72/emoji_u1f334.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",aaaf8abead27d844c06f4f50fc3a82f0,72,72,5184,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f390.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/72/emoji_u1f390.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",3454bf2f94ae2f13f66e8a385e68a13b,72,72,5184,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f40d.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/72/emoji_u1f40d.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",8f66b17d3b18832a2b3634ce22c4ec84,72,72,5184,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f4b3.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/72/emoji_u1f4b3.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",7b5bb20abf68b65b5320c9d9b606322f,72,72,5184,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f549.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/72/emoji_u1f549.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",f73b5c46f617da31f28a7229c91619ad,72,72,5184,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f574_1f3fe.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/72/emoji_u1f574_1f3fe.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",d697704d1c6c22107cfde222159ce0e7,72,72,5184,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f647_1f3fb.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/72/emoji_u1f647_1f3fb.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",049826b7358d55c2847accd40ad352cb,72,72,5184,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f647_200d_2640.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/72/emoji_u1f647_200d_2640.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",69b6b8655bfc9abbc541362c0e72a678,72,72,5184,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f64c_1f3ff.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/72/emoji_u1f64c_1f3ff.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",1a723a4297f13b515ee96319e0d34417,72,72,5184,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f6cc_1f3fc.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/72/emoji_u1f6cc_1f3fc.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",12f041ef11b1c4e073bfe2b0affc59c8,72,72,5184,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f91a_1f3fc.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/72/emoji_u1f91a_1f3fc.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",33859f9b5fe5f354b6f99718b3cdb0d7,72,72,5184,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f92b.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/72/emoji_u1f92b.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",8c592ae3f735147e13b7f6084d921ee4,72,72,5184,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f9ce_1f3fd_200d_2640.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/72/emoji_u1f9ce_1f3fd_200d_2640.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",fc72383f051e6ebe4314b0385b3db13b,72,72,5184,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1fae7.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/72/emoji_u1fae7.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",45d4fea7e1fecd83d2bd2f5f2dcaef9d,72,72,5184,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u23ec.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/72/emoji_u23ec.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",c2937621025e8c8265a27234ce869370,72,72,5184,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f1e7.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/128/emoji_u1f1e7.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",80d13273cb9339ba09d4de0441a7e7e4,128,128,16384,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f34c.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/128/emoji_u1f34c.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",48e6516b870c5978b1bad089d52874c3,128,128,16384,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f3e0.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/128/emoji_u1f3e0.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",d893def72a5c7bafbb074636f9601d5a,128,128,16384,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f468_1f3fc_200d_1f393.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/128/emoji_u1f468_1f3fc_200d_1f393.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",061280a95c9834db1b26b3a5dc85b90a,128,128,16384,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f468_1f3fd_200d_2764_200d_1f48b_200d_1f468_1f3fb.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/128/emoji_u1f468_1f3fd_200d_2764_200d_1f48b_200d_1f468_1f3fb.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",d3ffadbce51a93db1ea1cdaf1deb4246,128,128,16384,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f477_1f3ff_200d_2640.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/128/emoji_u1f477_1f3ff_200d_2640.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",986fb8b79c3724ec95346cdb747aa44c,128,128,16384,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f4ab.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/128/emoji_u1f4ab.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",53788712db575f5282257bc37a4292f5,128,128,16384,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f4ae.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/128/emoji_u1f4ae.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",f18812b845229bd234364d931313c72c,128,128,16384,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f939_200d_2640.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/128/emoji_u1f939_200d_2640.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",d39aeff42f2c0298a06edad4102fd7b0,128,128,16384,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f96e.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/128/emoji_u1f96e.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",9219579e577e8c8152063b9e6a4da484,128,128,16384,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f977_1f3fe.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/128/emoji_u1f977_1f3fe.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",a20c2160db7f6369778ed08d74ace7ed,128,128,16384,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f9b9_1f3fe_200d_2642.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/128/emoji_u1f9b9_1f3fe_200d_2642.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",8c44493bbd94d9400121ca43261edbb3,128,128,16384,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f9d1_1f3fe_200d_1f91d_200d_1f9d1_1f3fb.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/128/emoji_u1f9d1_1f3fe_200d_1f91d_200d_1f9d1_1f3fb.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",66f9d815acd620a7e73e3b61920632f0,128,128,16384,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f9d7_1f3fc.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/128/emoji_u1f9d7_1f3fc.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",c80dab929b5023cf4676beab4ba0c618,128,128,16384,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1fa71.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/128/emoji_u1fa71.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",61d5dbb63a12359056cb53b3ca2d5e06,128,128,16384,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u2755.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/128/emoji_u2755.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",5a2b85d349c52d95a8d544afd008c478,128,128,16384,RGB,8,1,0,0,0,1,1,0,0,0,1,0
emoji_u1f3c3_1f3fd_200d_2640.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/512/emoji_u1f3c3_1f3fd_200d_2640.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",6f8eaee7fa9c2f1e8bd03cc61b96af0a,512,512,262144,RGB,8,1,0,0,0,1,0,0,0,0,1,0
emoji_u1f3d7.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/512/emoji_u1f3d7.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",f1bcfd59085e12f6ffbcf126cadec822,512,512,262144,RGB,8,1,0,0,0,1,0,0,0,0,1,0
emoji_u1f3e4.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/512/emoji_u1f3e4.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",187c133807c93cf3f50cb9256fd2200a,512,512,262144,RGB,8,1,0,0,0,1,0,0,0,0,1,0
emoji_u1f41f.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/512/emoji_u1f41f.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",37ce077f644fdd7f671738ef853779c0,512,512,262144,RGB,8,1,0,0,0,1,0,0,0,0,1,0
emoji_u1f449_1f3fe.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/512/emoji_u1f449_1f3fe.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",b9f81d2eff3d25d3ab7d612ae66ca7ae,512,512,262144,RGB,8,1,0,0,0,1,0,0,0,0,1,0
emoji_u1f468_1f3fb_200d_2764_200d_1f48b_200d_1f468_1f3fb.png,https://raw.githubusercontent.com/googlefonts/noto-emoji/main/png/512/emoji_u1f468_1f3fb_200d_2764_200d_1f48b_200d_1f468_1f3fb.png,https://github.com/googlefonts/noto-emoji.git,Apache version 2.0,"Google Inc., Arjen Nienhuis",e0f1018df984b14ec890ba04f88b759d,512,512,262144,RGB,8,1,0,0,0,1,0,0,0,0,1,0
